cdo9201@lionstate.edu,EE352,2
bbe7235@lionstate.edu,PHYS214,1
aje9160@lionstate.edu,CMPSC461,2
csp7875@lionstate.edu,EE212,1
ali7453@lionstate.edu,CHEM110,2
dgo8205@lionstate.edu,CMPSC311,1
awi7768@lionstate.edu,PHYS214,2
bre4160@lionstate.edu,EE212,2
cbi3526@lionstate.edu,MATH231,1
dhu6635@lionstate.edu,MATH140,1
bpa2803@lionstate.edu,CMPEN441,2
cgu3158@lionstate.edu,CMPEN351,1
cos1799@lionstate.edu,CMPSC132,2
dka4769@lionstate.edu,IST558,1
ago3924@lionstate.edu,ECON102,1
bha9246@lionstate.edu,CMPEN411,2
ast8438@lionstate.edu,CMPSC132,1
bko7832@lionstate.edu,CSE583,2
dsh8625@lionstate.edu,MATH230,2
acr2307@lionstate.edu,IST110,1
cku1462@lionstate.edu,STAT415,2
cfl5329@lionstate.edu,STAT415,1
bre8066@lionstate.edu,CMPSC497,1
cre5153@lionstate.edu,CMPEN441,1
che7946@lionstate.edu,CHEM111,2
dhe6440@lionstate.edu,PHYS211,1
bja8759@lionstate.edu,EE320,1
chi8541@lionstate.edu,CHEM112,2
aku9191@lionstate.edu,MATH140,1
ago2420@lionstate.edu,CMPEN331,1
bbe6804@lionstate.edu,CMPSC475,2
awi6807@lionstate.edu,MATH231,2
cra1384@lionstate.edu,CMPSC132,2
cni4777@lionstate.edu,CMPSC132,1
bmu5779@lionstate.edu,ECON102,2
cru1287@lionstate.edu,ECON102,2
abr2910@lionstate.edu,CMPSC465,1
cro4659@lionstate.edu,DS220,2
asc7710@lionstate.edu,CMPSC132,1
bbi5217@lionstate.edu,DS120,1
cwi9696@lionstate.edu,EE320,1
amu1271@lionstate.edu,CMPSC475,2
cbr3311@lionstate.edu,ECON101,1
ahu9998@lionstate.edu,ECON101,1
bhu8777@lionstate.edu,CMPSC465,2
cke5626@lionstate.edu,CMPEN431,2
cre3514@lionstate.edu,CMPSC311,1
aan1394@lionstate.edu,CMPEN331,2
cre5333@lionstate.edu,CMPSC448,2
cti9525@lionstate.edu,CMPEN441,1
bwi3191@lionstate.edu,IST110,2
cgr2892@lionstate.edu,DS120,2
cch7675@lionstate.edu,MATH231,2
cco4658@lionstate.edu,EE212,2
car7539@lionstate.edu,DS120,1
cqu9106@lionstate.edu,PHYS212,1
cni4297@lionstate.edu,CHEM112,2
bla8825@lionstate.edu,CMPSC311,1
ban4029@lionstate.edu,STAT414,2
cwi9611@lionstate.edu,IST110,2
cma2608@lionstate.edu,MATH140,1
cke2909@lionstate.edu,IST110,1
con6570@lionstate.edu,CMPEN362,1
csc4424@lionstate.edu,CMPEN441,1
bco6864@lionstate.edu,CMPEN431,1
afe8207@lionstate.edu,MATH230,2
amo1787@lionstate.edu,EE211,2
bpa4624@lionstate.edu,EE320,2
cwe7743@lionstate.edu,DS220,2
bla3620@lionstate.edu,CMPSC221,2
csp1832@lionstate.edu,CHEM111,1
aha9580@lionstate.edu,DS120,1
csc4465@lionstate.edu,PHYS213,1
bke2342@lionstate.edu,CHEM111,1
che2186@lionstate.edu,CMPSC221,2
aro5610@lionstate.edu,EE211,2
bmu2685@lionstate.edu,EE330,1
bsh2898@lionstate.edu,CMPSC360,2
cau6355@lionstate.edu,STAT318,1
cba9384@lionstate.edu,CMPEN331,2
dho6824@lionstate.edu,CMPSC131,1
ali8320@lionstate.edu,CMPEN454,1
aku5912@lionstate.edu,EE210,2
cal6530@lionstate.edu,EE340,2
ast1417@lionstate.edu,PHYS214,2
cke2083@lionstate.edu,DS220,2
dro6812@lionstate.edu,CMPSC132,1
csc6517@lionstate.edu,CMPSC461,1
bdo2641@lionstate.edu,CMPEN331,2
ble4792@lionstate.edu,EE353,2
bol9798@lionstate.edu,ECON201,2
cke5290@lionstate.edu,IST110,1
agu4622@lionstate.edu,STAT415,1
bfa8479@lionstate.edu,CSE543,1
dba2379@lionstate.edu,MATH140,1
asc5301@lionstate.edu,CMPSC448,1
cda4101@lionstate.edu,EE353,1
aja6920@lionstate.edu,CMPSC461,2
aef3745@lionstate.edu,CMPEN270,1
cco1519@lionstate.edu,CMPSC461,1
bro8229@lionstate.edu,MATH231,1
dcr2568@lionstate.edu,CMPSC448,1
apo8918@lionstate.edu,CMPEN411,2
bbe8960@lionstate.edu,EE352,2
cpr2105@lionstate.edu,PHYS212,2
dhi1400@lionstate.edu,CMPEN351,1
ao'9620@lionstate.edu,CMPSC497,2
cst7897@lionstate.edu,CMPEN411,1
cwi9823@lionstate.edu,ECON201,1
cmu4682@lionstate.edu,EE210,2
abr4642@lionstate.edu,CSE543,2
cwa6554@lionstate.edu,IST128,2
awo8057@lionstate.edu,ECON102,1
cba7752@lionstate.edu,CMPEN270,1
btu9894@lionstate.edu,CMPEN411,1
cst5445@lionstate.edu,CHEM112,1
dbo6055@lionstate.edu,CMPEN411,2
csi7325@lionstate.edu,EE210,1
eho2438@lionstate.edu,STAT415,1
gla6703@lionstate.edu,EE330,2
eul3401@lionstate.edu,ECON101,2
gje5238@lionstate.edu,EE210,2
fem3105@lionstate.edu,CMPEN351,1
ewa3673@lionstate.edu,EE211,2
eda6907@lionstate.edu,EE353,2
gpa9063@lionstate.edu,CMPEN411,2
isc1736@lionstate.edu,EE352,1
iem2812@lionstate.edu,CMPEN431,2
eko8983@lionstate.edu,EE210,2
gja2457@lionstate.edu,EE352,2
dgu6109@lionstate.edu,EE311,1
emo2262@lionstate.edu,EE330,2
dbu9499@lionstate.edu,IST110,2
gle6196@lionstate.edu,MATH140,1
das7737@lionstate.edu,CMPSC221,2
eda3706@lionstate.edu,DS220,2
gri9899@lionstate.edu,CMPSC360,1
fko5077@lionstate.edu,EE353,1
eau5556@lionstate.edu,EE320,2
dle5410@lionstate.edu,CMPEN270,1
dka3721@lionstate.edu,CSE543,2
do'6054@lionstate.edu,CMPEN351,2
ewa2037@lionstate.edu,MATH231,1
dwu9169@lionstate.edu,EE340,2
fo'6167@lionstate.edu,MATH231,1
don6643@lionstate.edu,CMPSC360,1
dle3899@lionstate.edu,IST558,1
hco5500@lionstate.edu,CMPEN362,1
fwi8821@lionstate.edu,PHYS214,1
fbe8649@lionstate.edu,CMPEN351,2
ejo5512@lionstate.edu,PHYS214,1
gsp6165@lionstate.edu,DS120,2
hsc7353@lionstate.edu,IST110,2
ere1755@lionstate.edu,CMPSC221,1
gba7661@lionstate.edu,ECON102,2
eha5861@lionstate.edu,EE340,1
dsc6643@lionstate.edu,STAT318,1
dwi1180@lionstate.edu,EE353,2
ebe7690@lionstate.edu,CMPSC311,1
gbr1918@lionstate.edu,MATH141,1
ebo5772@lionstate.edu,EE212,1
fmu1882@lionstate.edu,EE330,2
ili9357@lionstate.edu,CMPEN454,2
ebe1511@lionstate.edu,STAT319,2
gbe6590@lionstate.edu,CMPEN331,2
elo4775@lionstate.edu,CMPSC475,1
dza5980@lionstate.edu,EE210,1
emi8232@lionstate.edu,CMPSC448,1
dde2898@lionstate.edu,CMPSC465,2
hbe2422@lionstate.edu,CMPSC465,2
dul8690@lionstate.edu,EE330,1
dos5296@lionstate.edu,CMPSC431W,2
hha5862@lionstate.edu,MATH231,2
gli8369@lionstate.edu,PHYS212,2
dsy2833@lionstate.edu,PHYS214,2
eja9335@lionstate.edu,CMPSC131,1
dto9651@lionstate.edu,CMPSC221,1
gha1127@lionstate.edu,MATH140,1
dgr2584@lionstate.edu,EE340,1
hqu9235@lionstate.edu,PHYS214,1
dli7331@lionstate.edu,EE320,2
fke9331@lionstate.edu,EE352,1
hsc9271@lionstate.edu,MATH230,1
ega5701@lionstate.edu,ECON201,1
eha3605@lionstate.edu,CMPEN270,2
dgr3445@lionstate.edu,EE311,1
ewi7719@lionstate.edu,EE320,1
dra6398@lionstate.edu,MATH140,2
iba6268@lionstate.edu,CMPSC461,2
efe7194@lionstate.edu,STAT414,1
hsa7005@lionstate.edu,CMPEN431,2
dhe4675@lionstate.edu,STAT318,1
glu5165@lionstate.edu,DS220,1
gro7380@lionstate.edu,PHYS211,2
hmc3828@lionstate.edu,PHYS214,1
era1993@lionstate.edu,CMPSC311,1
ekr7262@lionstate.edu,CMPEN441,1
gro1175@lionstate.edu,CMPSC360,2
fwi1167@lionstate.edu,CMPEN454,1
fco4453@lionstate.edu,CMPEN454,2
hho2415@lionstate.edu,DS220,1
dgl1808@lionstate.edu,STAT415,1
dpr1912@lionstate.edu,ECON102,1
gda4655@lionstate.edu,CMPSC132,1
dgu3121@lionstate.edu,ECON101,1
gri9047@lionstate.edu,EE210,1
dka8555@lionstate.edu,CMPSC131,1
fru9222@lionstate.edu,EE330,1
hco6423@lionstate.edu,CMPEN454,1
fan4600@lionstate.edu,CMPSC475,1
ffe7299@lionstate.edu,CMPSC461,2
gje9368@lionstate.edu,PHYS211,2
dke5393@lionstate.edu,CMPEN411,2
gha3078@lionstate.edu,CMPSC131,2
gsc7459@lionstate.edu,IST128,2
ebo8800@lionstate.edu,CMPSC465,2
dth9255@lionstate.edu,CMPSC360,1
emu6564@lionstate.edu,PHYS212,1
hha5390@lionstate.edu,STAT319,2
eha9004@lionstate.edu,ECON201,2
hma5409@lionstate.edu,CMPEN441,2
equ5569@lionstate.edu,IST110,2
hwi7295@lionstate.edu,CMPSC431W,2
ewa4239@lionstate.edu,CMPSC465,1
eku6733@lionstate.edu,CSE543,1
dmo3632@lionstate.edu,CMPEN270,1
eru8875@lionstate.edu,CMPEN362,2
ewi7053@lionstate.edu,CMPEN270,1
gpf4338@lionstate.edu,CSE583,1
dhi2046@lionstate.edu,CMPSC475,2
eor3911@lionstate.edu,CMPSC132,1
dar8112@lionstate.edu,CMPSC465,1
gdo2323@lionstate.edu,CMPSC221,2
dmo8469@lionstate.edu,CMPSC465,2
djo7177@lionstate.edu,STAT415,1
dgo7552@lionstate.edu,MATH140,2
iwe8564@lionstate.edu,CMPSC431W,2
dsw8653@lionstate.edu,STAT414,1
dsc8667@lionstate.edu,CMPEN351,1
hla2951@lionstate.edu,MATH140,2
dwe7522@lionstate.edu,EE340,2
fto3481@lionstate.edu,CMPSC465,1
fsc6641@lionstate.edu,CMPEN431,1
dsc6224@lionstate.edu,CMPSC461,2
est8109@lionstate.edu,CMPSC475,1
gtu8968@lionstate.edu,CMPEN441,1
dca4962@lionstate.edu,IST128,1
eke2974@lionstate.edu,CHEM112,2
fgo6601@lionstate.edu,MATH140,2
dau4671@lionstate.edu,EE210,1
fst4172@lionstate.edu,CMPSC475,2
ewu3608@lionstate.edu,EE211,2
hha4579@lionstate.edu,PHYS214,2
gdi6403@lionstate.edu,EE330,2
gho9279@lionstate.edu,PHYS212,1
hbe9043@lionstate.edu,CMPSC131,2
dlu5342@lionstate.edu,IST110,1
fwi4093@lionstate.edu,CMPSC461,2
gbo5236@lionstate.edu,CMPSC360,1
eda1662@lionstate.edu,EE311,1
ero7419@lionstate.edu,EE211,1
eje5154@lionstate.edu,ECON102,1
gsh4183@lionstate.edu,IST558,2
dmo5043@lionstate.edu,CMPEN362,2
fho6099@lionstate.edu,CMPSC132,2
gri8843@lionstate.edu,CMPSC475,2
hmo1766@lionstate.edu,CMPSC360,1
egr8661@lionstate.edu,ECON101,2
emo9364@lionstate.edu,PHYS213,1
ego5088@lionstate.edu,STAT319,1
dco3584@lionstate.edu,PHYS213,2
eos2514@lionstate.edu,CHEM110,1
ekr7111@lionstate.edu,CMPSC221,2
ibl7919@lionstate.edu,EE210,2
dll1126@lionstate.edu,CHEM110,1
ghe6923@lionstate.edu,CSE583,2
dca7691@lionstate.edu,CHEM111,2
ema3198@lionstate.edu,EE340,2
dko7141@lionstate.edu,CMPSC221,2
gsc8857@lionstate.edu,MATH230,1
gpo8007@lionstate.edu,PHYS213,2
esc3235@lionstate.edu,ECON102,1
dsc1531@lionstate.edu,ECON201,2
era5006@lionstate.edu,CMPSC132,2
dos4686@lionstate.edu,MATH141,2
ero6656@lionstate.edu,CSE583,2
dsp8278@lionstate.edu,EE212,1
dgu2182@lionstate.edu,CMPEN331,1
dru6558@lionstate.edu,MATH141,1
era8695@lionstate.edu,EE353,1
gco1287@lionstate.edu,CSE583,2
dau3899@lionstate.edu,EE311,2
gke6046@lionstate.edu,ECON101,1
hst8869@lionstate.edu,CMPEN270,1
hbo6532@lionstate.edu,EE311,2
hdu6288@lionstate.edu,EE311,1
dma2479@lionstate.edu,CHEM112,2
esm5729@lionstate.edu,ECON201,1
emc1573@lionstate.edu,CMPEN362,1
dre1763@lionstate.edu,EE210,2
dwe1922@lionstate.edu,CHEM110,2
dha8330@lionstate.edu,CMPSC311,2
evo3410@lionstate.edu,CMPEN441,2
gwa4795@lionstate.edu,EE320,1
dre1837@lionstate.edu,CMPSC431W,2
dha4724@lionstate.edu,EE212,2
dcr5796@lionstate.edu,MATH231,2
fho3009@lionstate.edu,CMPSC311,1
ewi3696@lionstate.edu,MATH141,1
eba8031@lionstate.edu,EE212,1
fru6436@lionstate.edu,CSE543,1
ebl1301@lionstate.edu,EE352,2
eef9004@lionstate.edu,MATH230,2
ero4695@lionstate.edu,EE352,2
dan1283@lionstate.edu,EE212,2
dru1153@lionstate.edu,CMPSC132,1
eja4563@lionstate.edu,CMPSC311,1
dfo8788@lionstate.edu,MATH230,1
dsa5269@lionstate.edu,CMPEN441,2
hko4058@lionstate.edu,CMPEN351,1
dgi6063@lionstate.edu,CMPEN362,2
ema6571@lionstate.edu,CHEM112,1
gku4413@lionstate.edu,PHYS213,2
gcu8420@lionstate.edu,CMPSC131,1
djo8575@lionstate.edu,CMPEN431,2
hru3139@lionstate.edu,PHYS211,2
fbe3368@lionstate.edu,PHYS213,1
del6081@lionstate.edu,CMPEN331,2
fma3537@lionstate.edu,CMPSC132,2
fry4954@lionstate.edu,IST558,1
dla7510@lionstate.edu,EE210,1
dfl8617@lionstate.edu,IST558,2
aly8942@lionstate.edu,EE212,1
amu1270@lionstate.edu,IST110,1
aki5907@lionstate.edu,MATH231,1
ash5820@lionstate.edu,CMPEN431,2
ale8219@lionstate.edu,CMPSC461,1
ale8939@lionstate.edu,PHYS213,1
ahi5324@lionstate.edu,STAT414,1
abe4600@lionstate.edu,CMPEN270,1
akr4205@lionstate.edu,STAT414,1
ato9019@lionstate.edu,IST558,1
asc2712@lionstate.edu,CMPSC360,1
aha9325@lionstate.edu,EE353,2
abo7856@lionstate.edu,CMPEN351,2
atr9605@lionstate.edu,CMPSC221,2
aok9861@lionstate.edu,CSE583,2
ali8897@lionstate.edu,ECON102,2
abe6138@lionstate.edu,EE212,2
ale7189@lionstate.edu,EE210,2
aja3132@lionstate.edu,EE210,1
aro5704@lionstate.edu,CHEM111,1
amo7945@lionstate.edu,MATH230,1
ast1122@lionstate.edu,MATH231,1
azu5256@lionstate.edu,MATH140,2
abo9166@lionstate.edu,CHEM110,1
apa5949@lionstate.edu,IST558,1
aga6525@lionstate.edu,CMPSC448,1
ami4349@lionstate.edu,CMPEN454,1
abr9092@lionstate.edu,EE353,2
ahe1989@lionstate.edu,STAT319,1
ade2931@lionstate.edu,CHEM111,2
awi2065@lionstate.edu,ECON201,2
lje9488@lionstate.edu,CHEM112,1
rbr2525@lionstate.edu,DS120,2
ldi6656@lionstate.edu,CMPSC475,1
mdi4539@lionstate.edu,CMPSC360,2
kfa9089@lionstate.edu,CMPEN331,1
pzi2408@lionstate.edu,CHEM111,1
mru3359@lionstate.edu,CMPSC132,2
sco1712@lionstate.edu,CMPSC448,1
tpa5190@lionstate.edu,PHYS214,1
ihi8422@lionstate.edu,CMPEN362,1
mel3938@lionstate.edu,STAT319,1
pri2221@lionstate.edu,STAT415,2
nku3451@lionstate.edu,EE210,1
jze6681@lionstate.edu,CMPSC431W,1
jpa6316@lionstate.edu,EE353,2
lke7167@lionstate.edu,EE353,1
kst7090@lionstate.edu,STAT415,1
mst7516@lionstate.edu,CMPEN411,1
ihu2594@lionstate.edu,CMPSC497,2
sma8389@lionstate.edu,CMPEN411,2
jsc7283@lionstate.edu,DS120,1
mbl5527@lionstate.edu,CMPSC475,2
rmc1213@lionstate.edu,EE311,1
mge3655@lionstate.edu,ECON102,1
kca7584@lionstate.edu,CMPSC311,1
rhi3330@lionstate.edu,ECON201,1
jha3634@lionstate.edu,CMPSC131,1
mse3018@lionstate.edu,EE210,2
jle7688@lionstate.edu,EE340,1
mre6097@lionstate.edu,MATH141,1
mar7316@lionstate.edu,EE353,2
rbo4096@lionstate.edu,STAT415,2
jco8261@lionstate.edu,CMPSC465,2
kgu3649@lionstate.edu,IST128,1
lgr2017@lionstate.edu,CMPSC465,2
sgr6837@lionstate.edu,CHEM112,1
tpr4269@lionstate.edu,DS120,2
sbo2144@lionstate.edu,PHYS212,2
mha5312@lionstate.edu,PHYS211,2
vsa8991@lionstate.edu,MATH230,1
mma8341@lionstate.edu,MATH141,2
tgl2369@lionstate.edu,CHEM110,2
mku3151@lionstate.edu,EE340,2
sal4395@lionstate.edu,EE352,2
kni2503@lionstate.edu,CMPEN441,1
jki2803@lionstate.edu,PHYS213,1
mdu3807@lionstate.edu,CMPEN270,2
mch6748@lionstate.edu,CMPEN331,1
lla3945@lionstate.edu,IST110,2
mre5662@lionstate.edu,CHEM112,2
tba6345@lionstate.edu,CMPSC132,2
wmo7407@lionstate.edu,CMPSC448,2
jbr7032@lionstate.edu,CHEM111,1
ko'2102@lionstate.edu,CMPSC360,2
zjo1462@lionstate.edu,CMPSC465,2
mba9287@lionstate.edu,EE340,2
mru3829@lionstate.edu,MATH230,2
mde6603@lionstate.edu,CMPEN411,1
kmi8049@lionstate.edu,CSE583,2
sgl1030@lionstate.edu,MATH231,2
mst1558@lionstate.edu,CMPSC448,2
tmo8266@lionstate.edu,DS120,2
jgr3574@lionstate.edu,CMPEN351,1
ycr1322@lionstate.edu,EE352,2
sst9336@lionstate.edu,STAT414,1
rbo1548@lionstate.edu,CMPEN431,1
zre8115@lionstate.edu,CMPSC448,1
rch5723@lionstate.edu,CMPSC465,1
jtu5218@lionstate.edu,CMPEN431,2
lob8984@lionstate.edu,CMPEN331,1
tru4888@lionstate.edu,EE211,1
lru4870@lionstate.edu,CHEM110,1
xgr6403@lionstate.edu,CMPEN331,1
mel4420@lionstate.edu,STAT318,1
lre4938@lionstate.edu,ECON101,1
she6009@lionstate.edu,MATH231,1
lan4217@lionstate.edu,DS120,2
msc4152@lionstate.edu,CHEM110,2
tba6085@lionstate.edu,CMPSC475,2
mmu4907@lionstate.edu,PHYS214,2
tha7400@lionstate.edu,MATH141,2
kko5971@lionstate.edu,STAT318,1
ndo9422@lionstate.edu,IST110,1
sbr4537@lionstate.edu,EE330,2
rru5828@lionstate.edu,CMPSC360,1
mma5417@lionstate.edu,CMPSC221,1
mre1388@lionstate.edu,STAT319,2
lgi1280@lionstate.edu,MATH230,2
jor1361@lionstate.edu,CMPEN362,1
mar8229@lionstate.edu,CMPSC465,2
mcu4958@lionstate.edu,CMPSC465,2
rsc2927@lionstate.edu,CMPEN351,2
myv4130@lionstate.edu,CMPSC497,1
mvo3769@lionstate.edu,ECON102,1
vwi2326@lionstate.edu,CMPSC360,1
nre9702@lionstate.edu,DS120,1
mal1707@lionstate.edu,IST110,1
mco8919@lionstate.edu,CHEM110,2
lgo6567@lionstate.edu,STAT319,1
sha4650@lionstate.edu,CHEM112,2
mtu7648@lionstate.edu,CMPEN454,2
lto6036@lionstate.edu,ECON101,2
jwa5124@lionstate.edu,CHEM112,1
kro8698@lionstate.edu,STAT318,2
nfa5557@lionstate.edu,CMPSC221,1
md'3250@lionstate.edu,CHEM112,2
mbr4721@lionstate.edu,CSE583,1
mki9627@lionstate.edu,IST110,2
mka2323@lionstate.edu,ECON101,1
oco4309@lionstate.edu,CMPEN362,1
kma2934@lionstate.edu,CSE583,1
jsc1133@lionstate.edu,CMPEN331,2
jwi1131@lionstate.edu,EE330,2
vla3135@lionstate.edu,CMPSC448,1
pha3837@lionstate.edu,CMPEN411,2
mda8856@lionstate.edu,CMPSC497,2
jhe9677@lionstate.edu,EE211,1
mwh8884@lionstate.edu,CMPEN431,1
lda8145@lionstate.edu,CMPSC131,1
mca2641@lionstate.edu,PHYS211,2
lgi8755@lionstate.edu,EE210,2
mma7996@lionstate.edu,CMPSC360,2
rco1350@lionstate.edu,DS120,2
mze1101@lionstate.edu,ECON101,1
mle8029@lionstate.edu,PHYS212,2
nhi9400@lionstate.edu,CMPSC448,2
msc7404@lionstate.edu,CMPEN411,2
mpf1895@lionstate.edu,CMPSC448,1
lja7548@lionstate.edu,EE211,2
sro1687@lionstate.edu,CMPSC497,2
mti1005@lionstate.edu,CMPSC360,1
lda3697@lionstate.edu,MATH231,2
svo1567@lionstate.edu,EE330,1
kfa7315@lionstate.edu,IST128,2
rhe3959@lionstate.edu,PHYS213,1
vto8500@lionstate.edu,CMPEN362,1
lul2667@lionstate.edu,CMPSC497,2
lbe3298@lionstate.edu,EE210,2
kba3267@lionstate.edu,MATH141,1
rve7599@lionstate.edu,IST110,2
mlo5294@lionstate.edu,CHEM110,2
mjo3251@lionstate.edu,EE311,1
jfr4395@lionstate.edu,MATH141,2
ltu9306@lionstate.edu,IST110,2
jsw5249@lionstate.edu,CMPEN362,1
rfe9835@lionstate.edu,PHYS211,1
jst9690@lionstate.edu,STAT318,1
kka3493@lionstate.edu,CMPEN331,1
mra5395@lionstate.edu,CMPEN411,2
ver7410@lionstate.edu,CSE543,2
mlo6590@lionstate.edu,CMPSC461,1
ldi8835@lionstate.edu,IST128,2
jku5047@lionstate.edu,CMPSC497,1
ina3083@lionstate.edu,EE320,2
pbe5438@lionstate.edu,EE320,1
rfr7251@lionstate.edu,MATH231,1
mni1754@lionstate.edu,MATH230,1
sma6410@lionstate.edu,EE311,2
lja5065@lionstate.edu,CMPEN431,2
wru6659@lionstate.edu,MATH230,2
wle7976@lionstate.edu,ECON102,2
jri3730@lionstate.edu,CHEM112,2
nsc1496@lionstate.edu,CMPEN351,2
msh8653@lionstate.edu,CMPSC311,2
nan2109@lionstate.edu,CMPEN431,2
lsc8583@lionstate.edu,CMPEN331,2
sma9638@lionstate.edu,IST110,2
rro3378@lionstate.edu,EE320,1
lwo9519@lionstate.edu,ECON201,1
ila1616@lionstate.edu,EE352,2
mgi5972@lionstate.edu,EE340,1
mor3944@lionstate.edu,EE311,1
pwi6256@lionstate.edu,CMPEN454,1
lma5523@lionstate.edu,ECON201,1
mja9477@lionstate.edu,PHYS211,2
pco3542@lionstate.edu,CMPEN270,2
mfr1531@lionstate.edu,CHEM111,2
jbr5742@lionstate.edu,CMPSC360,1
mad6762@lionstate.edu,ECON201,2
lfr5699@lionstate.edu,CMPEN331,1
jhu6059@lionstate.edu,CSE583,1
rba4716@lionstate.edu,EE212,2
mra1173@lionstate.edu,ECON102,2
mla7040@lionstate.edu,ECON102,2
mke5035@lionstate.edu,CHEM112,2
ncu7389@lionstate.edu,EE320,2
mjo9620@lionstate.edu,CMPEN441,1
mei1629@lionstate.edu,EE311,2
mke4315@lionstate.edu,MATH141,2
myo1601@lionstate.edu,CMPSC465,1
jmc9625@lionstate.edu,ECON102,2
ufa3951@lionstate.edu,MATH230,1
mre4255@lionstate.edu,EE311,1
mba6793@lionstate.edu,CMPEN331,2
jku3642@lionstate.edu,CMPEN441,1
ysc5785@lionstate.edu,EE212,1
rfr5648@lionstate.edu,PHYS214,2
no'3158@lionstate.edu,EE311,2
lco5380@lionstate.edu,EE210,2
ohe2838@lionstate.edu,MATH231,2
jco2499@lionstate.edu,CMPSC132,2
mmi5755@lionstate.edu,ECON102,1
jha5858@lionstate.edu,PHYS214,1
ikr7411@lionstate.edu,PHYS213,2
tke8544@lionstate.edu,STAT319,2
tsc4447@lionstate.edu,CMPSC497,1
kri1586@lionstate.edu,IST110,1
rkr9745@lionstate.edu,STAT318,1
sgr1392@lionstate.edu,CMPSC221,1
jlu8446@lionstate.edu,CMPSC360,2
kha2564@lionstate.edu,EE210,1
mel9711@lionstate.edu,CMPSC497,1
jli1535@lionstate.edu,CMPEN270,1
swe4161@lionstate.edu,PHYS212,1
kho2978@lionstate.edu,PHYS212,1
mni8737@lionstate.edu,EE353,1
mth7915@lionstate.edu,ECON102,2
pfa7621@lionstate.edu,CMPSC465,2
mcr6774@lionstate.edu,CMPSC497,2
mve7191@lionstate.edu,EE353,2
kku3945@lionstate.edu,MATH231,2
oki8339@lionstate.edu,STAT319,2
mti9840@lionstate.edu,STAT318,1
lbo3169@lionstate.edu,CSE583,1
lhi8879@lionstate.edu,CMPSC131,1
mni9530@lionstate.edu,CHEM111,1
kab2618@lionstate.edu,MATH231,1
ttu9759@lionstate.edu,CMPSC360,2
mru8732@lionstate.edu,STAT414,2
mau5121@lionstate.edu,EE210,1
mre1486@lionstate.edu,EE212,1
osi6913@lionstate.edu,EE330,2
mis3774@lionstate.edu,IST558,1
mje1517@lionstate.edu,CHEM110,1
pwh2002@lionstate.edu,CMPSC132,1
job4068@lionstate.edu,IST128,2
kle7587@lionstate.edu,STAT319,1
nsp6459@lionstate.edu,PHYS211,2
vre1108@lionstate.edu,IST558,2
mko8498@lionstate.edu,STAT318,1
tsc3180@lionstate.edu,ECON101,2
mje1294@lionstate.edu,MATH141,2
kpa6358@lionstate.edu,EE330,2
mem5259@lionstate.edu,CMPSC448,2
lhe3177@lionstate.edu,CMPSC475,1
kan9497@lionstate.edu,DS120,2
wan2968@lionstate.edu,EE211,2
lad3683@lionstate.edu,STAT318,1
kly7755@lionstate.edu,STAT318,1
jha3938@lionstate.edu,EE211,1
sbr1332@lionstate.edu,EE211,2
kba3474@lionstate.edu,CMPSC448,1
lvo2571@lionstate.edu,CMPEN411,2
mtr1113@lionstate.edu,PHYS214,2
zpr3563@lionstate.edu,CMPSC360,1
mru2747@lionstate.edu,EE211,2
wsm1648@lionstate.edu,STAT318,2
lwi5095@lionstate.edu,EE311,2
msh2018@lionstate.edu,STAT414,2
mja9753@lionstate.edu,CHEM112,2
jco7511@lionstate.edu,CMPEN331,1
mja4678@lionstate.edu,CMPSC221,1
jzi6855@lionstate.edu,STAT414,2
vol8061@lionstate.edu,CMPSC497,2
kst3418@lionstate.edu,ECON102,2
mty4698@lionstate.edu,CMPSC475,2
wsc7930@lionstate.edu,EE311,1
mda7609@lionstate.edu,CMPEN454,1
thi1019@lionstate.edu,CHEM111,2
mhe4861@lionstate.edu,CMPEN454,2
vko8312@lionstate.edu,EE340,1
mha1378@lionstate.edu,EE212,2
wwi6147@lionstate.edu,CHEM112,1
mke9858@lionstate.edu,STAT318,1
ubr7160@lionstate.edu,PHYS212,2
lhe8423@lionstate.edu,EE212,1
kfe1479@lionstate.edu,CSE543,1
sbr8378@lionstate.edu,EE352,1
mno6831@lionstate.edu,CMPSC448,1
ugr7753@lionstate.edu,STAT415,1
tku9442@lionstate.edu,EE311,2
ibe6293@lionstate.edu,STAT318,1
osa9043@lionstate.edu,CMPSC465,2
nef4231@lionstate.edu,CSE543,2
vgr9708@lionstate.edu,EE212,2
mra2135@lionstate.edu,PHYS211,2
kma6272@lionstate.edu,PHYS211,1
sja8550@lionstate.edu,DS220,1
wra7675@lionstate.edu,MATH140,2
mro4234@lionstate.edu,EE212,1
mal5609@lionstate.edu,CMPSC475,2
mgr9180@lionstate.edu,EE210,2
lha7423@lionstate.edu,CMPSC431W,2
zri4748@lionstate.edu,EE352,2
jgu4126@lionstate.edu,CMPEN431,2
oko6508@lionstate.edu,CHEM112,2
mwe9386@lionstate.edu,STAT319,1
sma8371@lionstate.edu,ECON201,1
mni4053@lionstate.edu,EE340,2
rma4418@lionstate.edu,IST128,2
jli6782@lionstate.edu,EE352,2
mli4220@lionstate.edu,CSE583,2
phe8657@lionstate.edu,EE311,2
mal7301@lionstate.edu,EE210,1
ppu8310@lionstate.edu,IST558,2
vke5227@lionstate.edu,CHEM112,1
